Article,,Article_col,Sentence,Tokens,Borderline_metaphor,Real_metaphors,Frame_label,Token_lemma,is_target,distance_from_target
54,1665,54,1,You,0,0,_,you,False,-10
54,1666,54,1,'ll,0,0,_,will,False,-9
54,1667,54,1,have,0,0,Possession,have,False,-8
54,1668,54,1,your,0,0,_,your,False,-7
54,1669,54,1,part,0,0,Performers_and_roles,part,False,-6
54,1670,54,1,in,0,0,_,in,False,-5
54,1671,54,1,the,0,0,_,the,False,-4
54,1672,54,1,lake,0,0,Natural_features,lake,False,-3
54,1673,54,1,...,0,0,_,...,False,-2
54,1674,54,1,which,0,0,_,which,False,-1
54,1675,54,1,burns,1,1,Fire_burning,burn,True,0
54,1676,54,1,with,1,0,_,with,False,1
54,1677,54,1,fire,1,0,_,fire,False,2
54,1678,54,1,and,0,0,_,and,False,3
54,1679,54,1,brimstone,0,0,_,brimstone,False,4
54,1680,54,1,.,0,0,_,.,False,5
54,1681,54,2,That,1,0,_,that,False,6
54,1682,54,2,'s,0,0,_,be,False,7
54,1683,54,2,from,0,0,Origin,from,False,8
54,1684,54,2,Revelations,0,0,_,revelation,False,9
54,1685,54,2,.,0,0,_,.,False,10
54,1686,54,3,Death,0,0,Death,death,False,11
54,1687,54,3,and,0,0,_,and,False,12
54,1688,54,3,hell,1,1,_,hell,False,13
54,1689,54,3,were,0,0,_,be,False,14
54,1690,54,3,cast,1,1,_,cast,False,15
55,1691,55,0,",",0,0,_,",",False,-15
55,1692,55,0,sorcerers,0,0,People_by_vocation,sorcerer,False,-14
55,1693,55,0,",",0,0,_,",",False,-13
55,1694,55,0,idolators,0,0,_,idolator,False,-12
55,1695,55,0,And,0,0,_,and,False,-11
55,1696,55,0,all,0,0,Quantified_mass,all,False,-10
55,1697,55,0,liars,0,0,Morality_evaluation,liar,False,-9
55,1698,55,0,Their,0,0,_,their,False,-8
55,1699,55,0,lot,1,0,_,lot,False,-7
55,1700,55,0,shall,0,0,_,shall,False,-6
55,1701,55,0,be,0,0,_,be,False,-5
55,1702,55,0,in,0,0,Interior_profile_relation,in,False,-4
55,1703,55,0,the,0,0,_,the,False,-3
55,1704,55,0,lake,0,0,Natural_features,lake,False,-2
55,1705,55,0,That,0,0,_,that,False,-1
55,1706,55,0,burns,1,1,Fire_burning,burn,True,0
55,1707,55,0,with,1,0,_,with,False,1
55,1708,55,0,fire,1,0,_,fire,False,2
55,1709,55,0,and,0,0,_,and,False,3
55,1710,55,0,brimstone,0,0,_,brimstone,False,4
55,1711,55,0,``,0,0,_,`,False,5
55,1712,55,0,Do,0,0,_,do,False,6
55,1713,55,0,not,0,0,_,not,False,7
55,1714,55,0,seal,1,1,Closure,seal,False,8
55,1715,55,0,up,1,0,_,up,False,9
55,1716,55,0,the,0,0,_,the,False,10
55,1717,55,0,words,0,0,_,word,False,11
55,1718,55,0,of,0,0,_,of,False,12
55,1719,55,0,the,0,0,_,the,False,13
55,1720,55,0,prophecy,0,0,_,prophecy,False,14
55,1721,55,0,For,0,0,_,for,False,15
56,1722,56,0,vengeance,0,0,Revenge,vengeance,False,-14
56,1723,56,0,for,0,0,_,for,False,-13
56,1724,56,0,the,0,0,_,the,False,-12
56,1725,56,0,Lord,0,0,_,Lord,False,-11
56,1726,56,0,``,0,0,_,`,False,-10
56,1727,56,0,``,0,0,_,`,False,-9
56,1728,56,0,...,0,0,_,...,False,-8
56,1729,56,0,on,1,0,_,on,False,-7
56,1730,56,0,Midian.,0,0,_,Midian,False,-6
56,1731,56,0,``,0,0,_,`,False,-5
56,1732,56,1,``,0,0,_,`,False,-4
56,1733,56,1,And,0,0,_,and,False,-3
56,1734,56,1,so,0,0,_,so,False,-2
56,1735,56,1,they,0,0,_,they,False,-1
56,1736,56,1,burned,0,0,Fire_burning,burn,True,0
56,1737,56,1,with,0,0,_,with,False,1
56,1738,56,1,fire,0,0,Fire_burning,fire,False,2
56,1739,56,1,all,0,0,Quantified_mass,all,False,3
56,1740,56,1,the,0,0,_,the,False,4
56,1741,56,1,cities,0,0,Political_locales,city,False,5
56,1742,56,1,where,0,0,Locative_relation,where,False,6
56,1743,56,1,they,0,0,_,they,False,7
56,1744,56,1,dwelt,0,0,Residence,dwell,False,8
56,1745,56,1,``,0,0,_,`,False,9
56,1746,56,1,``,0,0,_,`,False,10
56,1747,56,1,and,0,0,_,and,False,11
56,1748,56,1,killed,0,0,Killing,kill,False,12
56,1749,56,1,the,0,0,_,the,False,13
56,1750,56,1,kings,0,0,Leadership,king,False,14
56,1751,56,1,of,0,0,_,of,False,15
57,1752,57,0,He,0,0,_,he,False,-15
57,1753,57,0,is,0,0,_,be,False,-14
57,1754,57,0,taking,0,0,Taking,take,False,-13
57,1755,57,0,my,0,0,_,my,False,-12
57,1756,57,0,nose,0,0,Body_parts,nose,False,-11
57,1757,57,0,and,0,0,_,and,False,-10
57,1758,57,0,pushing,0,0,Cause_motion,push,False,-9
57,1759,57,0,.,0,0,_,.,False,-8
57,1760,57,1,There,0,0,Existence,there,False,-7
57,1761,57,1,is,0,0,Existence,be,False,-6
57,1762,57,1,a,0,0,_,a,False,-5
57,1763,57,1,pain,0,0,_,pain,False,-4
57,1764,57,1,",",0,0,_,",",False,-3
57,1765,57,1,it,0,0,_,it,False,-2
57,1766,57,1,is,0,0,_,be,False,-1
57,1767,57,1,burning,1,1,Fire_burning,burn,True,0
57,1768,57,1,in,1,0,_,in,False,1
57,1769,57,1,fire,1,0,Fire_burning,fire,False,2
57,1770,57,1,but,0,0,Concessive,but,False,3
57,1771,57,1,I,0,0,_,I,False,4
57,1772,57,1,am,0,0,_,be,False,5
57,1773,57,1,not,0,0,_,not,False,6
57,1774,57,1,even,0,0,_,even,False,7
57,1775,57,1,one,0,0,Cardinal_numbers,one,False,8
57,1776,57,1,breath,0,0,Breathing,breath,False,9
57,1777,57,1,leaving,1,1,Departing,leave,False,10
57,1778,57,1,to,0,0,_,to,False,11
57,1779,57,1,escape,0,0,Avoiding,escape,False,12
57,1780,57,1,.,0,0,_,.,False,13
57,1781,57,2,I,0,0,_,I,False,14
57,1782,57,2,do,0,0,_,do,False,15
58,1783,58,0,are,0,0,_,be,False,-15
58,1784,58,0,retarded,0,0,_,retarded,False,-14
58,1785,58,0,and,0,0,_,and,False,-13
58,1786,58,0,your,0,0,_,your,False,-12
58,1787,58,0,soul,0,0,_,soul,False,-11
58,1788,58,0,shall,0,0,_,shall,False,-10
58,1789,58,0,be,0,0,_,be,False,-9
58,1790,58,0,damned,1,1,_,damn,False,-8
58,1791,58,0,for,0,0,_,for,False,-7
58,1792,58,0,all,0,0,_,all,False,-6
58,1793,58,0,of,0,0,_,of,False,-5
58,1794,58,0,eternity,0,0,_,eternity,False,-4
58,1795,58,0,and,0,0,_,and,False,-3
58,1796,58,0,it,0,0,_,it,False,-2
58,1797,58,0,shall,0,0,_,shall,False,-1
58,1798,58,0,burn,1,0,Fire_burning,burn,True,0
58,1799,58,0,in,1,0,_,in,False,1
58,1800,58,0,fire,0,0,_,fire,False,2
58,1801,58,0,and,0,0,_,and,False,3
58,1802,58,0,brimstone,0,0,_,brimstone,False,4
58,1803,58,0,and,0,0,_,and,False,5
58,1804,58,0,ash,0,0,_,ash,False,6
58,1805,58,0,while,0,0,Temporal_collocation,while,False,7
58,1806,58,0,I,0,0,_,I,False,8
58,1807,58,0,sit,0,0,Posture,sit,False,9
58,1808,58,0,pretty,0,0,_,pretty,False,10
58,1809,58,0,in,0,0,Interior_profile_relation,in,False,11
58,1810,58,0,paradise,0,0,_,paradise,False,12
58,1811,58,0,``,0,0,_,`,False,13
58,1812,58,0,I,0,0,_,I,False,14
58,1813,58,0,think,0,0,Cogitation,think,False,15
59,1814,59,0,crooks,0,0,People_by_vocation,crook,False,-15
59,1815,59,0,and,0,0,_,and,False,-14
59,1816,59,0,liars,0,0,Morality_evaluation,liar,False,-13
59,1817,59,0,and,0,0,_,and,False,-12
59,1818,59,0,cheats,0,0,_,cheat,False,-11
59,1819,59,0,and,0,0,_,and,False,-10
59,1820,59,0,miserable,0,0,Experiencer_focus,miserable,False,-9
59,1821,59,0,",",0,0,_,",",False,-8
59,1822,59,0,miserable,0,0,Experiencer_focus,miserable,False,-7
59,1823,59,0,people,0,0,People,people,False,-6
59,1824,59,0,.,0,0,_,.,False,-5
59,1825,59,1,I,0,0,_,I,False,-4
59,1826,59,1,want,0,0,Desiring,want,False,-3
59,1827,59,1,them,0,0,_,they,False,-2
59,1828,59,1,to,0,0,_,to,False,-1
59,1829,59,1,burn,0,0,Fire_burning,burn,True,0
59,1830,59,1,in,0,0,_,in,False,1
59,1831,59,1,fires,0,0,Fire_burning,fire,False,2
59,1832,59,1,of,0,0,_,of,False,3
59,1833,59,1,Hell,0,0,_,hell,False,4
59,1834,59,1,.,0,0,_,.,False,5
59,1835,59,2,I,0,0,_,I,False,6
59,1836,59,2,want,0,0,Desiring,want,False,7
59,1837,59,2,them,0,0,_,they,False,8
59,1838,59,2,infected,0,0,_,infect,False,9
59,1839,59,2,with,1,0,_,with,False,10
59,1840,59,2,diseases,0,0,Medical_conditions,disease,False,11
59,1841,59,2,so,0,0,_,so,False,12
59,1842,59,2,horrible,0,0,Desirability,horrible,False,13
59,1843,59,2,they,0,0,_,they,False,14
59,1844,59,2,have,1,0,_,have,False,15
60,1845,60,0,them,0,0,_,they,False,-15
60,1846,60,0,settle,1,0,_,settle,False,-14
60,1847,60,0,their,0,0,_,their,False,-13
60,1848,60,0,own,0,0,_,own,False,-12
60,1849,60,0,problems,0,0,Predicament,problem,False,-11
60,1850,60,0,.,0,0,_,.,False,-10
60,1851,60,1,Middle,0,0,Part_orientational,middle,False,-9
60,1852,60,1,east,0,0,Direction,east,False,-8
60,1853,60,1,is,0,0,_,be,False,-7
60,1854,60,1,a,0,0,_,a,False,-6
60,1855,60,1,hell,1,1,_,hell,False,-5
60,1856,60,1,hole,1,1,_,hole,False,-4
60,1857,60,1,and,0,0,_,and,False,-3
60,1858,60,1,will,0,0,_,will,False,-2
60,1859,60,1,keep,1,0,Activity_ongoing,keep,False,-1
60,1860,60,1,burning,1,1,Fire_burning,burn,True,0
60,1861,60,1,in,1,0,_,in,False,1
60,1862,60,1,fire,1,0,Fire_burning,fire,False,2
60,1863,60,1,for,0,0,_,for,False,3
60,1864,60,1,another,0,0,Increment,another,False,4
60,1865,60,1,100,0,0,Cardinal_numbers,100,False,5
60,1866,60,1,years,0,0,Measure_duration,year,False,6
60,1867,60,1,.,0,0,_,.,False,7
60,1868,60,2,We,0,0,_,we,False,8
60,1869,60,2,should,0,0,Desirable_event,should,False,9
60,1870,60,2,get,1,0,Getting,get,False,10
60,1871,60,2,self,0,0,_,self,False,11
60,1872,60,2,sufficient,0,0,_,sufficient,False,12
60,1873,60,2,in,1,0,_,in,False,13
60,1874,60,2,energy,0,0,Electricity,energy,False,14
60,1875,60,2,by,0,0,_,by,False,15
61,1876,61,0,if,0,0,_,if,False,-15
61,1877,61,0,the,0,0,_,the,False,-14
61,1878,61,0,US,0,0,_,US,False,-13
61,1879,61,0,continues,0,0,Activity_ongoing,continue,False,-12
61,1880,61,0,to,0,0,_,to,False,-11
61,1881,61,0,dry,0,0,Expansion,dry,False,-10
61,1882,61,0,out,0,0,_,out,False,-9
61,1883,61,0,",",0,0,_,",",False,-8
61,1884,61,0,there,0,0,Existence,there,False,-7
61,1885,61,0,will,0,0,_,will,False,-6
61,1886,61,0,be,0,0,Existence,be,False,-5
61,1887,61,0,a,0,0,Quantified_mass,a,False,-4
61,1888,61,0,lot,1,0,Quantified_mass,lot,False,-3
61,1889,61,0,more,0,0,Increment,more,False,-2
61,1890,61,0,acreage,0,0,Measure_area,acreage,False,-1
61,1891,61,0,burned,0,0,Fire_burning,burn,True,0
61,1892,61,0,in,0,0,_,in,False,1
61,1893,61,0,fires,0,0,Fire_burning,fire,False,2
61,1894,61,0,.,0,0,_,.,False,3
61,1895,61,1,#,0,0,_,#,False,4
61,1896,61,1,A,0,0,_,a,False,5
61,1897,61,1,note,1,0,_,note,False,6
61,1898,61,1,for,0,0,_,for,False,7
61,1899,61,1,the,0,0,_,the,False,8
61,1900,61,1,especially,0,0,_,especially,False,9
61,1901,61,1,statistically,0,0,_,statistically,False,10
61,1902,61,1,cautious,0,0,_,cautious,False,11
61,1903,61,1,or,0,0,_,or,False,12
61,1904,61,1,skeptical,0,0,Certainty,skeptical,False,13
61,1905,61,1,amongst,1,0,_,amongst,False,14
61,1906,61,1,you,0,0,_,you,False,15
62,1907,62,0,.,0,0,_,.,False,-15
62,1908,62,1,Hard,1,0,Difficulty,hard,False,-14
62,1909,62,1,to,0,0,_,to,False,-13
62,1910,62,1,say,0,0,Statement,say,False,-12
62,1911,62,1,.,0,0,_,.,False,-11
62,1912,62,2,Where,0,0,Locative_relation,where,False,-10
62,1913,62,2,'s,0,0,_,be,False,-9
62,1914,62,2,my,0,0,_,my,False,-8
62,1915,62,2,damn,0,0,_,damn,False,-7
62,1916,62,2,money,0,0,Money,money,False,-6
62,1917,62,2,?,0,0,_,?,False,-5
62,1918,62,3,Look,0,0,Perception_active,look,False,-4
62,1919,62,3,at,0,0,_,at,False,-3
62,1920,62,3,this,0,0,_,this,False,-2
62,1921,62,3,.,0,0,_,.,False,-1
62,1922,62,4,Burnt,0,0,Fire_burning,burn,True,0
62,1923,62,4,in,0,0,_,in,False,1
62,1924,62,4,fire,0,0,Fire_burning,fire,False,2
62,1925,62,4,.,0,0,_,.,False,3
62,1926,62,5,The,0,0,_,the,False,4
62,1927,62,5,helicopter,0,0,Vehicle,helicopter,False,5
62,1928,62,5,crashed,0,0,Impact,crash,False,6
62,1929,62,5,.,0,0,_,.,False,7
62,1930,62,6,They,0,0,_,they,False,8
62,1931,62,6,argued,0,0,Discussion,argue,False,9
62,1932,62,6,about,1,0,_,about,False,10
62,1933,62,6,the,0,0,_,the,False,11
62,1934,62,6,money,0,0,Money,money,False,12
62,1935,62,6,.,0,0,_,.,False,13
62,1936,62,7,And,0,0,_,and,False,14
62,1937,62,7,killed,0,0,Killing,kill,False,15
63,1938,63,0,.,0,0,_,.,False,-15
63,1939,63,1,Those,1,0,_,those,False,-14
63,1940,63,1,who,0,0,_,who,False,-13
63,1941,63,1,do,0,0,_,do,False,-12
63,1942,63,1,n't,0,0,_,not,False,-11
63,1943,63,1,dance,0,0,Self_motion,dance,False,-10
63,1944,63,1,and,0,0,_,and,False,-9
63,1945,63,1,do,0,0,_,do,False,-8
63,1946,63,1,n't,0,0,_,not,False,-7
63,1947,63,1,believe,0,0,Awareness,believe,False,-6
63,1948,63,1,will,0,0,_,will,False,-5
63,1949,63,1,turn,0,0,Becoming,turn,False,-4
63,1950,63,1,into,1,0,_,into,False,-3
63,1951,63,1,wood,0,0,_,wood,False,-2
63,1952,63,1,and,0,0,_,and,False,-1
63,1953,63,1,burn,0,0,Fire_burning,burn,True,0
63,1954,63,1,in,1,0,_,in,False,1
63,1955,63,1,fire,0,0,Fire_burning,fire,False,2
63,1956,63,1,.,0,0,_,.,False,3
63,1957,63,2,Warn,0,0,_,warn,False,4
63,1958,63,2,them,0,0,_,they,False,5
63,1959,63,2,!,0,0,_,!,False,6
63,1960,63,3,This,1,0,_,this,False,7
63,1961,63,3,may,0,0,Likelihood,may,False,8
63,1962,63,3,be,0,0,_,be,False,9
63,1963,63,3,the,0,0,_,the,False,10
63,1964,63,3,last,0,0,Ordinal_numbers,last,False,11
63,1965,63,3,chance,0,0,Likelihood,chance,False,12
63,1966,63,3,the,0,0,_,the,False,13
63,1967,63,3,Great,1,1,_,great,False,14
63,1968,63,3,Spirit,1,1,_,Spirit,False,15
64,1969,64,0,felt,1,0,Opinion,feel,False,-15
64,1970,64,0,it,0,0,_,it,False,-14
64,1971,64,0,was,0,0,_,be,False,-13
64,1972,64,0,my,0,0,_,my,False,-12
64,1973,64,0,fault,0,0,Judgment,fault,False,-11
64,1974,64,0,that,0,0,_,that,False,-10
64,1975,64,0,he,0,0,_,he,False,-9
64,1976,64,0,was,0,0,_,be,False,-8
64,1977,64,0,dead,0,0,Dead_or_alive,dead,False,-7
64,1978,64,0,",",0,0,_,",",False,-6
64,1979,64,0,and,0,0,_,and,False,-5
64,1980,64,0,I,0,0,_,I,False,-4
64,1981,64,0,thought,0,0,Awareness,think,False,-3
64,1982,64,0,of,0,0,_,of,False,-2
64,1983,64,0,him,0,0,_,he,False,-1
64,1984,64,0,burning,0,0,Fire_burning,burn,True,0
64,1985,64,0,in,1,0,_,in,False,1
64,1986,64,0,fire,0,0,Fire_burning,fire,False,2
64,1987,64,0,.,0,0,_,.,False,3
64,1988,64,1,Was,0,0,_,be,False,4
64,1989,64,1,he,0,0,_,he,False,5
64,1990,64,1,thinking,0,0,Awareness,think,False,6
64,1991,64,1,of,0,0,_,of,False,7
64,1992,64,1,me,0,0,_,I,False,8
64,1993,64,1,?,0,0,_,?,False,9
64,1994,64,2,Was,0,0,_,be,False,10
64,1995,64,2,he,0,0,_,he,False,11
64,1996,64,2,blaming,0,0,Judgment,blame,False,12
64,1997,64,2,me,0,0,_,I,False,13
64,1998,64,2,?,0,0,_,?,False,14
64,1999,64,3,Was,0,0,_,be,False,15
65,2000,65,0,bit,0,0,_,bit,False,-15
65,2001,65,0,ego-centered,0,0,_,ego,False,-14
65,2002,65,0,",",0,0,_,",",False,-13
65,2003,65,0,do,0,0,_,do,False,-12
65,2004,65,0,n't,0,0,_,not,False,-11
65,2005,65,0,you,0,0,_,you,False,-10
65,2006,65,0,think,0,0,Awareness,think,False,-9
65,2007,65,0,?,0,0,_,?,False,-8
65,2008,65,1,Those,1,0,_,those,False,-7
65,2009,65,1,that,0,0,_,that,False,-6
65,2010,65,1,deny,0,0,Affirm_or_deny,deny,False,-5
65,2011,65,1,Our,0,0,_,our,False,-4
65,2012,65,1,revelations,0,0,Reveal_secret,revelation,False,-3
65,2013,65,1,We,0,0,_,we,False,-2
65,2014,65,1,will,0,0,_,will,False,-1
65,2015,65,1,burn,0,0,Fire_burning,burn,True,0
65,2016,65,1,in,1,0,_,in,False,1
65,2017,65,1,fire,0,0,Fire_burning,fire,False,2
65,2018,65,1,.,0,0,_,.,False,3
65,2019,65,2,No,0,0,_,no,False,4
65,2020,65,2,sooner,0,0,Time_vector,soon,False,5
65,2021,65,2,will,0,0,_,will,False,6
65,2022,65,2,their,0,0,_,their,False,7
65,2023,65,2,skins,0,0,Clothing,skin,False,8
65,2024,65,2,be,0,0,_,be,False,9
65,2025,65,2,consumed,0,0,Ingestion,consume,False,10
65,2026,65,2,than,0,0,_,than,False,11
65,2027,65,2,We,0,0,_,we,False,12
65,2028,65,2,shall,0,0,_,shall,False,13
65,2029,65,2,give,0,0,Giving,give,False,14
65,2030,65,2,them,0,0,_,they,False,15
66,2031,66,0,Huron,0,0,_,Huron,False,-15
66,2032,66,0,down,0,0,Locative_relation,down,False,-14
66,2033,66,0,paths,0,0,Roadways,path,False,-13
66,2034,66,0,that,0,0,_,that,False,-12
66,2035,66,0,make,1,0,Causation,make,False,-11
66,2036,66,0,us,0,0,_,we,False,-10
66,2037,66,0,not,0,0,_,not,False,-9
66,2038,66,0,Hurons,0,0,_,huron,False,-8
66,2039,66,0,.,0,0,_,.,False,-7
66,2040,66,1,(,0,0,_,(,False,-6
66,2041,66,1,the,0,0,_,the,False,-5
66,2042,66,1,judgment,0,0,Assessing,judgment,False,-4
66,2043,66,1,),0,0,_,),False,-3
66,2044,66,1,Dark,1,1,Measurable_attributes,dark,False,-2
66,2045,66,1,girl,0,0,People,girl,False,-1
66,2046,66,1,burn,1,1,Fire_burning,burn,True,0
66,2047,66,1,in,1,0,_,in,False,1
66,2048,66,1,fire,1,0,Fire_burning,fire,False,2
66,2049,66,1,to,0,0,_,to,False,3
66,2050,66,1,heal,1,1,Cure,heal,False,4
66,2051,66,1,the,0,0,_,the,False,5
66,2052,66,1,twisted,1,1,_,twisted,False,6
66,2053,66,1,heart,1,0,_,heart,False,7
66,2054,66,1,of,0,0,_,of,False,8
66,2055,66,1,Magua,0,0,_,magua,False,9
66,2056,66,1,.,0,0,_,.,False,10
66,2057,66,2,Cora,0,0,_,Cora,False,11
66,2058,66,2,",",0,0,_,",",False,12
66,2059,66,2,hearing,0,0,Perception_experience,hear,False,13
66,2060,66,2,the,0,0,_,the,False,14
66,2061,66,2,sentence,0,0,Revenge,sentence,False,15
67,2062,67,0,you.,0,0,_,you,False,-14
67,2063,67,0,``,0,0,_,`,False,-13
67,2064,67,1,He,0,0,_,he,False,-12
67,2065,67,1,asked,0,0,Questioning,ask,False,-11
67,2066,67,1,",",0,0,_,",",False,-10
67,2067,67,1,``,0,0,_,`,False,-9
67,2068,67,1,I,0,0,_,I,False,-8
67,2069,67,1,thought,0,0,Awareness,think,False,-7
67,2070,67,1,you,0,0,_,you,False,-6
67,2071,67,1,'ll,0,0,_,will,False,-5
67,2072,67,1,was,0,0,_,be,False,-4
67,2073,67,1,supposed,0,0,_,suppose,False,-3
67,2074,67,1,to,0,0,_,to,False,-2
67,2075,67,1,be,0,0,_,be,False,-1
67,2076,67,1,burning,0,0,Fire_burning,burn,True,0
67,2077,67,1,in,1,0,_,in,False,1
67,2078,67,1,fire.,0,0,Fire_burning,fire,False,2
67,2079,67,1,``,0,0,_,`,False,3
67,2080,67,2,Someone,0,0,_,someone,False,4
67,2081,67,2,said,0,0,Statement,say,False,5
67,2082,67,2,",",0,0,_,",",False,6
67,2083,67,2,``,0,0,_,`,False,7
67,2084,67,2,Man,0,0,People,man,False,8
67,2085,67,2,",",0,0,_,",",False,9
67,2086,67,2,ai,0,0,_,ai,False,10
67,2087,67,2,n't,0,0,_,not,False,11
67,2088,67,2,no,0,0,_,no,False,12
67,2089,67,2,fire,0,0,Fire_burning,fire,False,13
67,2090,67,2,down,1,0,_,down,False,14
68,2091,68,0,remains,0,0,Remainder,remain,False,-15
68,2092,68,0,of,0,0,_,of,False,-14
68,2093,68,0,nine,0,0,Cardinal_numbers,nine,False,-13
68,2094,68,0,individuals,0,0,People,individual,False,-12
68,2095,68,0,were,0,0,_,be,False,-11
68,2096,68,0,found,0,0,Becoming_aware,find,False,-10
68,2097,68,0,inside,0,0,Interior_profile_relation,inside,False,-9
68,2098,68,0,this,1,0,_,this,False,-8
68,2099,68,0,dwelling,0,0,Buildings,dwell,False,-7
68,2100,68,0,",",0,0,_,",",False,-6
68,2101,68,0,two,0,0,Cardinal_numbers,two,False,-5
68,2102,68,0,of,0,0,_,of,False,-4
68,2103,68,0,which,0,0,_,which,False,-3
68,2104,68,0,were,0,0,_,be,False,-2
68,2105,68,0,partially,0,0,_,partially,False,-1
68,2106,68,0,burnt,0,0,Fire_burning,burn,True,0
68,2107,68,0,by,0,0,_,by,False,1
68,2108,68,0,fire,0,0,Fire_burning,fire,False,2
68,2109,68,0,.,0,0,_,.,False,3
68,2110,68,1,It,0,0,_,it,False,4
68,2111,68,1,appears,0,0,Give_impression,appear,False,5
68,2112,68,1,as,0,0,_,as,False,6
68,2113,68,1,if,0,0,_,if,False,7
68,2114,68,1,the,0,0,_,the,False,8
68,2115,68,1,attackers,0,0,Attack,attacker,False,9
68,2116,68,1,tried,0,0,Attempt,try,False,10
68,2117,68,1,",",0,0,_,",",False,11
68,2118,68,1,unsuccessfully,0,0,_,unsuccessfully,False,12
68,2119,68,1,",",0,0,_,",",False,13
68,2120,68,1,to,0,0,_,to,False,14
68,2121,68,1,burn,0,0,Fire_burning,burn,True,15
69,2122,69,0,Mitigation,0,0,Protecting,mitigation,False,-15
69,2123,69,0,and,0,0,_,and,False,-14
69,2124,69,0,future,0,0,Temporal_collocation,future,False,-13
69,2125,69,0,research,0,0,Research,research,False,-12
69,2126,69,0,#,0,0,_,#,False,-11
69,2127,69,0,There,0,0,Existence,there,False,-10
69,2128,69,0,are,0,0,Existence,be,False,-9
69,2129,69,0,ways,0,0,Means,way,False,-8
69,2130,69,0,to,0,0,_,to,False,-7
69,2131,69,0,mitigate,0,0,_,mitigate,False,-6
69,2132,69,0,the,0,0,_,the,False,-5
69,2133,69,0,threat,0,0,Risky_situation,threat,False,-4
69,2134,69,0,of,0,0,_,of,False,-3
69,2135,69,0,increased,0,0,Change_position_on_a_scale,increase,False,-2
69,2136,69,0,area,0,0,Locale,area,False,-1
69,2137,69,0,burned,0,0,Fire_burning,burn,True,0
69,2138,69,0,by,0,0,_,by,False,1
69,2139,69,0,fires,0,0,Fire_burning,fire,False,2
69,2140,69,0,",",0,0,_,",",False,3
69,2141,69,0,such,0,0,_,such,False,4
69,2142,69,0,as,0,0,_,as,False,5
69,2143,69,0,planned,0,0,_,plan,False,6
69,2144,69,0,and,0,0,_,and,False,7
69,2145,69,0,controlled,0,0,Being_in_control,control,False,8
69,2146,69,0,fires,0,0,Fire_burning,fire,False,9
69,2147,69,0,and,0,0,_,and,False,10
69,2148,69,0,forest,0,0,Biological_area,forest,False,11
69,2149,69,0,thinning,0,0,Expansion,thin,False,12
69,2150,69,0,.,0,0,_,.,False,13
69,2151,69,1,#,0,0,_,#,False,14
69,2152,69,1,Both,0,0,_,both,False,15
70,2153,70,0,told,0,0,Telling,tell,False,-15
70,2154,70,0,him,0,0,_,he,False,-14
70,2155,70,0,to,0,0,_,to,False,-13
70,2156,70,0,accept,0,0,Receiving,accept,False,-12
70,2157,70,0,a,0,0,_,a,False,-11
70,2158,70,0,gift,0,0,Giving,gift,False,-10
70,2159,70,0,from,0,0,_,from,False,-9
70,2160,70,0,a,0,0,_,a,False,-8
70,2161,70,0,woman,0,0,People,woman,False,-7
70,2162,70,0,",",0,0,_,",",False,-6
70,2163,70,0,but,0,0,_,but,False,-5
70,2164,70,0,since,0,0,Causation,since,False,-4
70,2165,70,0,he,0,0,_,he,False,-3
70,2166,70,0,was,0,0,_,be,False,-2
70,2167,70,0,``,0,0,_,`,False,-1
70,2168,70,0,burnt,0,0,Cause_harm,burn,True,0
70,2169,70,0,by,0,0,_,by,False,1
70,2170,70,0,fire,0,0,Fire_burning,fire,False,2
70,2171,70,0,``,0,0,_,`,False,3
70,2172,70,0,the,0,0,_,the,False,4
70,2173,70,0,following,1,0,Relative_time,follow,False,5
70,2174,70,0,night,0,0,Calendric_unit,night,False,6
70,2175,70,0,",",0,0,_,",",False,7
70,2176,70,0,he,0,0,_,he,False,8
70,2177,70,0,immediately,0,0,_,immediately,False,9
70,2178,70,0,gave,0,0,Giving,give,False,10
70,2179,70,0,back,0,0,_,back,False,11
70,2180,70,0,the,0,0,_,the,False,12
70,2181,70,0,present,0,0,_,present,False,13
70,2182,70,0,after,1,0,Relative_time,after,False,14
70,2183,70,0,lauds.107,0,0,_,lauds.107,False,15
71,2184,71,0,an,0,0,_,an,False,-14
71,2185,71,0,intense,0,0,_,intense,False,-13
71,2186,71,0,fire,0,0,Fire_burning,fire,False,-12
71,2187,71,0,",",0,0,_,",",False,-11
71,2188,71,0,flames,0,0,Fire_burning,flame,False,-10
71,2189,71,0,ate,1,1,Taking,eat,False,-9
71,2190,71,0,away,1,0,_,away,False,-8
71,2191,71,0,the,0,0,_,the,False,-7
71,2192,71,0,hands,0,0,Body_parts,hand,False,-6
71,2193,71,0,and,0,0,_,and,False,-5
71,2194,71,0,feet,0,0,Body_parts,foot,False,-4
71,2195,71,0,first.,0,0,First_experience,first,False,-3
71,2196,71,0,``,0,0,_,`,False,-2
71,2197,71,1,Extremities,0,0,_,extremity,False,-1
71,2198,71,1,burned,0,0,Fire_burning,burn,True,0
71,2199,71,1,by,0,0,_,by,False,1
71,2200,71,1,fire,0,0,Fire_burning,fire,False,2
71,2201,71,1,?,0,0,_,?,False,3
71,2202,71,1,``,0,0,_,`,False,4
71,2203,71,2,#,0,0,_,#,False,5
71,2204,71,2,``,0,0,_,`,False,6
